pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,-0.35,1.1000000000000003,0.9500000000000002,43.54809973508407,True
0.3,0.2,-0.35,1.1000000000000003,0.9750000000000002,41.769916079587944,False
0.3,0.2,-0.35,1.1500000000000004,0.75,57.51019262875786,True
0.3,0.2,-0.35,1.1500000000000004,0.775,54.43555489388765,True
0.3,0.2,-0.35,1.1500000000000004,0.8,51.477923912705535,True
0.3,0.2,-0.35,1.1500000000000004,0.8250000000000001,48.65551808290356,True
0.3,0.2,-0.35,1.1500000000000004,0.8500000000000001,45.97628568465931,True
0.3,0.2,-0.35,1.1500000000000004,0.8750000000000001,43.485760276979164,False
0.3,0.2,-0.35,1.1500000000000004,0.9000000000000001,41.19795035883587,False
0.3,0.2,-0.35,1.1500000000000004,0.9250000000000002,39.15746473636448,False
0.3,0.2,-0.35,1.1500000000000004,0.9500000000000002,37.387358315103334,True
0.3,0.2,-0.35,1.1500000000000004,0.9750000000000002,35.896290853772406,True
0.3,0.2,-0.35,1.2000000000000004,0.75,50.49055645688562,True
0.3,0.2,-0.35,1.2000000000000004,0.775,47.4200179828459,False
0.3,0.2,-0.35,1.2000000000000004,0.8,44.49603800423339,False
0.3,0.2,-0.35,1.2000000000000004,0.8250000000000001,41.73296159523901,False
0.3,0.2,-0.35,1.2000000000000004,0.8500000000000001,39.163981851552016,True
0.3,0.2,-0.35,1.2000000000000004,0.8750000000000001,36.83772546131769,True
0.3,0.2,-0.35,1.2000000000000004,0.9000000000000001,34.782132742841924,True
0.3,0.2,-0.35,1.2000000000000004,0.9250000000000002,33.03233262655778,True
0.3,0.2,-0.35,1.2000000000000004,0.9500000000000002,31.580043237608397,True
0.3,0.2,-0.35,1.2000000000000004,0.9750000000000002,30.370970596465014,True
0.3,0.2,-0.3,0.75,0.75,100.31760341466986,False
0.3,0.2,-0.3,0.75,0.775,97.59812780199819,True
0.3,0.2,-0.3,0.75,0.8,94.93079573958137,True
0.3,0.2,-0.3,0.75,0.8250000000000001,92.31755498357147,True
0.3,0.2,-0.3,0.75,0.8500000000000001,89.76068139952226,True
0.3,0.2,-0.3,0.75,0.8750000000000001,87.268847291508,True
0.3,0.2,-0.3,0.75,0.9000000000000001,84.83222140127987,True
0.3,0.2,-0.3,0.75,0.9250000000000002,82.45326970246558,True
0.3,0.2,-0.3,0.75,0.9500000000000002,80.1332557336164,True
0.3,0.2,-0.3,0.75,0.9750000000000002,77.88252520179437,True
0.3,0.2,-0.3,0.8,0.75,94.43436149352392,True
0.3,0.2,-0.3,0.8,0.775,91.62146192601624,True
0.3,0.2,-0.3,0.8,0.8,88.88554715089755,True
0.3,0.2,-0.3,0.8,0.8250000000000001,86.20548825005714,True
0.3,0.2,-0.3,0.8,0.8500000000000001,83.58632413347192,True
0.3,0.2,-0.3,0.8,0.8750000000000001,81.03138681253073,True
0.3,0.2,-0.3,0.8,0.9000000000000001,78.5440180542405,True
0.3,0.2,-0.3,0.8,0.9250000000000002,76.12977651666387,False
0.3,0.2,-0.3,0.8,0.9500000000000002,73.78330280775756,False
0.3,0.2,-0.3,0.8,0.9750000000000002,71.5120898850971,True
0.3,0.2,-0.3,0.8500000000000001,0.75,88.30607673951708,True
0.3,0.2,-0.3,0.8500000000000001,0.775,85.42576515968976,True
0.3,0.2,-0.3,0.8500000000000001,0.8,82.60766716506625,True
0.3,0.2,-0.3,0.8500000000000001,0.8250000000000001,79.87009359572819,False
0.3,0.2,-0.3,0.8500000000000001,0.8500000000000001,77.19746483739785,True
0.3,0.2,-0.3,0.8500000000000001,0.8750000000000001,74.59496727892282,True
0.3,0.2,-0.3,0.8500000000000001,0.9000000000000001,72.07301086946715,True
0.3,0.2,-0.3,0.8500000000000001,0.9250000000000002,69.62615611428168,True
0.3,0.2,-0.3,0.8500000000000001,0.9500000000000002,67.27441392605373,True
0.3,0.2,-0.3,0.8500000000000001,0.9750000000000002,65.01635908099907,True
0.3,0.2,-0.3,0.9000000000000001,0.75,81.95521896787496,False
0.3,0.2,-0.3,0.9000000000000001,0.775,78.99938727386616,True
0.3,0.2,-0.3,0.9000000000000001,0.8,76.12617679174707,True
0.3,0.2,-0.3,0.9000000000000001,0.8250000000000001,73.32440277615949,True
0.3,0.2,-0.3,0.9000000000000001,0.8500000000000001,70.6108248616757,True
0.3,0.2,-0.3,0.9000000000000001,0.8750000000000001,67.97722089319294,True
0.3,0.2,-0.3,0.9000000000000001,0.9000000000000001,65.432286365556,True
0.3,0.2,-0.3,0.9000000000000001,0.9250000000000002,62.98895177481601,True
0.3,0.2,-0.3,0.9000000000000001,0.9500000000000002,60.65051013548092,True
0.3,0.2,-0.3,0.9000000000000001,0.9750000000000002,58.44309597095429,False
0.3,0.2,-0.3,0.9500000000000002,0.75,75.3846581537763,True
0.3,0.2,-0.3,0.9500000000000002,0.775,72.36946226884011,True
0.3,0.2,-0.3,0.9500000000000002,0.8,69.4403800220777,True
0.3,0.2,-0.3,0.9500000000000002,0.8250000000000001,66.60039992069945,True
0.3,0.2,-0.3,0.9500000000000002,0.8500000000000001,63.85042405024041,True
0.3,0.2,-0.3,0.9500000000000002,0.8750000000000001,61.203530993064504,False
0.3,0.2,-0.3,0.9500000000000002,0.9000000000000001,58.67061639470609,False
0.3,0.2,-0.3,0.9500000000000002,0.9250000000000002,56.258800287167155,True
0.3,0.2,-0.3,0.9500000000000002,0.9500000000000002,53.98972293945752,True
0.3,0.2,-0.3,0.9500000000000002,0.9750000000000002,51.89063984599119,True
0.3,0.2,-0.3,1.0000000000000002,0.75,68.61257776081304,True
0.3,0.2,-0.3,1.0000000000000002,0.775,65.54414042795328,False
0.3,0.2,-0.3,1.0000000000000002,0.8,62.57972341808997,False
0.3,0.2,-0.3,1.0000000000000002,0.8250000000000001,59.715085764419236,True
0.3,0.2,-0.3,1.0000000000000002,0.8500000000000001,56.96060465742636,True
0.3,0.2,-0.3,1.0000000000000002,0.8750000000000001,54.33141011898281,True
0.3,0.2,-0.3,1.0000000000000002,0.9000000000000001,51.83976552691044,True
