pressure,diameter,alpha,beta,gamma,error,converged
0.3,0.2,0.2499999999999999,1.25,0.9750000000000002,93.71407577214515,True
0.3,0.2,0.2499999999999999,1.3,0.75,81.73564824335662,True
0.3,0.2,0.2499999999999999,1.3,0.775,83.36625587692868,True
0.3,0.2,0.2499999999999999,1.3,0.8,84.92620220326933,True
0.3,0.2,0.2499999999999999,1.3,0.8250000000000001,86.43000825500022,True
0.3,0.2,0.2499999999999999,1.3,0.8500000000000001,87.9104063980901,True
0.3,0.2,0.2499999999999999,1.3,0.8750000000000001,89.46499902105772,True
0.3,0.2,0.2499999999999999,1.3,0.9000000000000001,91.3203135353314,True
0.3,0.2,0.2499999999999999,1.3,0.9250000000000002,93.49479993277176,True
0.3,0.2,0.2499999999999999,1.3,0.9500000000000002,95.75096918790123,True
0.3,0.2,0.2499999999999999,1.3,0.9750000000000002,97.98104263240421,True
0.3,0.2,0.2499999999999999,1.35,0.75,86.41032015467962,True
0.3,0.2,0.2499999999999999,1.35,0.775,87.97030331880171,True
0.3,0.2,0.2499999999999999,1.35,0.8,89.45936339357641,True
0.3,0.2,0.2499999999999999,1.35,0.8250000000000001,90.89253157162454,True
0.3,0.2,0.2499999999999999,1.35,0.8500000000000001,92.3029037102458,True
0.3,0.2,0.2499999999999999,1.35,0.8750000000000001,93.78834409021256,True
0.3,0.2,0.2499999999999999,1.35,0.9000000000000001,95.57556480971202,True
0.3,0.2,0.2499999999999999,1.35,0.9250000000000002,97.68314777036541,True
0.3,0.2,0.2499999999999999,1.35,0.9500000000000002,99.87369378552451,True
0.3,0.2,0.2499999999999999,1.35,0.9750000000000002,102.03948337595554,True
0.3,0.2,0.29999999999999993,1.25,0.75,82.78220026857474,True
0.3,0.2,0.29999999999999993,1.25,0.775,84.40074561012298,True
0.3,0.2,0.29999999999999993,1.25,0.8,85.9485443016061,True
0.3,0.2,0.29999999999999993,1.25,0.8250000000000001,87.44020220351074,True
0.3,0.2,0.29999999999999993,1.25,0.8500000000000001,88.90851348213317,True
0.3,0.2,0.29999999999999993,1.25,0.8750000000000001,90.45112637634027,True
0.3,0.2,0.29999999999999993,1.25,0.9000000000000001,92.29460164575985,True
0.3,0.2,0.29999999999999993,1.25,0.9250000000000002,94.45741173433896,True
0.3,0.2,0.29999999999999993,1.25,0.9500000000000002,96.70208730236996,True
0.3,0.2,0.29999999999999993,1.25,0.9750000000000002,98.92086007652276,True
0.3,0.2,0.29999999999999993,1.3,0.75,87.42688330994997,True
0.3,0.2,0.29999999999999993,1.3,0.775,88.97422097302324,True
0.3,0.2,0.29999999999999993,1.3,0.8,90.45067344216031,True
0.3,0.2,0.29999999999999993,1.3,0.8250000000000001,91.87133370342738,True
0.3,0.2,0.29999999999999993,1.3,0.8500000000000001,93.26934294529191,True
0.3,0.2,0.29999999999999993,1.3,0.8750000000000001,94.74259596866602,True
0.3,0.2,0.29999999999999993,1.3,0.9000000000000001,96.51782749567064,True
0.3,0.2,0.29999999999999993,1.3,0.9250000000000002,98.61363340977789,True
0.3,0.2,0.29999999999999993,1.3,0.9500000000000002,100.79262745516485,True
0.3,0.2,0.29999999999999993,1.3,0.9750000000000002,102.94709653631283,True
0.3,0.2,0.29999999999999993,1.35,0.75,91.87296899689223,True
0.3,0.2,0.29999999999999993,1.35,0.775,93.3465773011828,True
0.3,0.2,0.29999999999999993,1.35,0.8,94.74990513303096,True
0.3,0.2,0.29999999999999993,1.35,0.8250000000000001,96.098380306647,True
0.3,0.2,0.29999999999999993,1.35,0.8500000000000001,97.42537685692416,True
0.3,0.2,0.29999999999999993,1.35,0.8750000000000001,98.8289469068844,True
0.3,0.2,0.29999999999999993,1.35,0.9000000000000001,100.5359337951365,True
0.3,0.2,0.29999999999999993,1.35,0.9250000000000002,102.56500138437316,True
0.3,0.2,0.29999999999999993,1.35,0.9500000000000002,104.67880112717992,True
0.3,0.2,0.29999999999999993,1.35,0.9750000000000002,106.76964038959764,True
